-1.000000000000000000e+01,-2.507429692956345590e+01
-9.959919839679358233e+00,-2.495389971521777994e+01
-9.919839679358718243e+00,-2.483350250087211109e+01
-9.879759519038076476e+00,-2.471310528652643868e+01
-9.839679358717434710e+00,-2.459270807218076271e+01
-9.799599198396792943e+00,-2.447231085783508675e+01
-9.759519038076152952e+00,-2.435191364348941789e+01
-9.719438877755511186e+00,-2.423151642914374548e+01
-9.679358717434869419e+00,-2.411111921479806952e+01
-9.639278557114227652e+00,-2.399072200045239711e+01
-9.599198396793587662e+00,-2.387032478610672470e+01
-9.559118236472945895e+00,-2.374992757176105229e+01
-9.519038076152304129e+00,-2.362953035741537633e+01
-9.478957915831664138e+00,-2.350913314306970747e+01
-9.438877755511022372e+00,-2.338873592872403506e+01
-9.398797595190380605e+00,-2.326833871437835910e+01
-9.358717434869738838e+00,-2.314794150003268669e+01
-9.318637274549098848e+00,-2.302754428568701428e+01
-9.278557114228457081e+00,-2.290714707134134187e+01
-9.238476953907815314e+00,-2.278674985699566591e+01
-9.198396793587175324e+00,-2.266635264264999705e+01
-9.158316633266533557e+00,-2.254595542830432464e+01
-9.118236472945891791e+00,-2.242555821395864868e+01
-9.078156312625250024e+00,-2.230516099961297272e+01
-9.038076152304610034e+00,-2.218476378526730386e+01
-8.997995991983968267e+00,-2.206436657092163145e+01
-8.957915831663326500e+00,-2.194396935657595549e+01
-8.917835671342684734e+00,-2.182357214223028308e+01
-8.877755511022044743e+00,-2.170317492788461422e+01
-8.837675350701402976e+00,-2.158277771353893826e+01
-8.797595190380761210e+00,-2.146238049919326230e+01
-8.757515030060119443e+00,-2.134198328484758989e+01
-8.717434869739479453e+00,-2.122158607050192103e+01
-8.677354709418837686e+00,-2.110118885615624507e+01
-8.637274549098195919e+00,-2.098079164181057266e+01
-8.597194388777555929e+00,-2.086039442746490380e+01
-8.557114228456914162e+00,-2.073999721311922784e+01
-8.517034068136272396e+00,-2.061959999877355187e+01
-8.476953907815630629e+00,-2.049920278442787946e+01
-8.436873747494990639e+00,-2.037880557008221061e+01
-8.396793587174348872e+00,-2.025840835573653465e+01
-8.356713426853707105e+00,-2.013801114139086224e+01
-8.316633266533067115e+00,-2.001761392704519338e+01
