-9.424778,1.000000,-0.000000
-9.422893,-1.000000,-0.002400
-9.421008,-1.000000,-0.004800
-9.419123,-1.000000,-0.007200
-9.417238,-1.000000,-0.009600
-9.415353,-1.000000,-0.012000
-9.413468,-1.000000,-0.014400
-9.411583,-1.000000,-0.016800
-9.409698,-1.000000,-0.019199
-9.407813,-1.000000,-0.021599
-9.405928,-1.000000,-0.023999
-9.404043,-1.000000,-0.026398
-9.402158,-1.000000,-0.028798
-9.400274,-1.000000,-0.031197
-9.398389,-1.000000,-0.033596
-9.396504,-1.000000,-0.035995
-9.394619,-1.000000,-0.038394
-9.392734,-1.000000,-0.040793
-9.390849,-1.000000,-0.043192
-9.388964,-1.000000,-0.045590
-9.387079,-1.000000,-0.047989
-9.385194,-1.000000,-0.050387
-9.383309,-1.000000,-0.052785
-9.381424,-1.000000,-0.055183
-9.379539,-1.000000,-0.057580
-9.377654,-1.000000,-0.059978
-9.375769,-1.000000,-0.062375
-9.373884,-1.000000,-0.064772
-9.371999,-1.000000,-0.067169
-9.370114,-1.000000,-0.069565
-9.368229,-1.000000,-0.071962
-9.366344,-1.000000,-0.074358
-9.364459,-1.000000,-0.076753
-9.362574,-1.000000,-0.079149
-9.360689,-1.000000,-0.081544
-9.358805,-1.000000,-0.083939
-9.356920,-1.000000,-0.086334
-9.355035,-1.000000,-0.088728
-9.353150,-1.000000,-0.091122
-9.351265,-1.000000,-0.093516
-9.349380,-1.000000,-0.095909
-9.347495,-1.000000,-0.098302
-9.345610,-1.000000,-0.100695
-9.343725,-1.000000,-0.103087
-9.341840,-1.000000,-0.105479
-9.339955,-1.000000,-0.107871
-9.338070,-1.000000,-0.110262
-9.336185,-1.000000,-0.112653
-9.334300,-1.000000,-0.115043
-9.332415,-1.000000,-0.117433
-9.330530,-1.000000,-0.119822
-9.328645,-1.000000,-0.122212
-9.326760,-1.000000,-0.124600
-9.324875,-1.000000,-0.126989
-9.322990,-1.000000,-0.129376
-9.321105,-1.000000,-0.131764
-9.319220,-1.000000,-0.134151
-9.317335,-1.000000,-0.136537
-9.315451,-1.000000,-0.138923
-9.313566,-1.000000,-0.141308
-9.311681,-1.000000,-0.143693
-9.309796,-1.000000,-0.146078
-9.307911,-1.000000,-0.148462
-9.306026,-1.000000,-0.150845
-9.304141,-1.000000,-0.153228
-9.302256,-1.000000,-0.155610
-9.300371,-1.000000,-0.157992
-9.298486,-1.000000,-0.160373
-9.296601,-1.000000,-0.162753
-9.294716,-1.000000,-0.165134
-9.292831,-1.000000,-0.167513
-9.290946,-1.000000,-0.169892
-9.289061,-1.000000,-0.172270
-9.287176,-1.000000,-0.174648
-9.285291,-1.000000,-0.177025
-9.283406,-1.000000,-0.179401
-9.281521,-1.000000,-0.181777
-9.279636,-1.000000,-0.184152
-9.277751,-1.000000,-0.186526
-9.275866,-1.000000,-0.188900
-9.273982,-1.000000,-0.191273
-9.272097,-1.000000,-0.193646
-9.270212,-1.000000,-0.196017
-9.268327,-1.000000,-0.198388
-9.266442,-1.000000,-0.200759
-9.264557,-1.000000,-0.203128
-9.262672,-1.000000,-0.205497
-9.260787,-1.000000,-0.207865
-9.258902,-1.000000,-0.210233
-9.257017,-1.000000,-0.212599
-9.255132,-1.000000,-0.214965
-9.253247,-1.000000,-0.217331
-9.251362,-1.000000,-0.219695
-9.249477,-1.000000,-0.222059
-9.247592,-1.000000,-0.224421
-9.245707,-1.000000,-0.226783
-9.243822,-1.000000,-0.229145
-9.241937,-1.000000,-0.231505
-9.240052,-1.000000,-0.233865
-9.238167,-1.000000,-0.236223
-9.236282,-1.000000,-0.238581
-9.234397,-1.000000,-0.240938
-9.232512,-1.000000,-0.243295
-9.230628,-1.000000,-0.245650
-9.228743,-1.000000,-0.248004
-9.226858,-1.000000,-0.250358
-9.224973,-1.000000,-0.252711
-9.223088,-1.000000,-0.255062
-9.221203,-1.000000,-0.257413
-9.219318,-1.000000,-0.259763
-9.217433,-1.000000,-0.262112
-9.215548,-1.000000,-0.264461
-9.213663,-1.000000,-0.266808
-9.211778,-1.000000,-0.269154
-9.209893,-1.000000,-0.271499
-9.208008,-1.000000,-0.273844
-9.206123,-1.000000,-0.276187
-9.204238,-1.000000,-0.278529
-9.202353,-1.000000,-0.280871
-9.200468,-1.000000,-0.283211
-9.198583,-1.000000,-0.285550
-9.196698,-1.000000,-0.287889
-9.194813,-1.000000,-0.290226
-9.192928,-1.000000,-0.292562
-9.191043,-1.000000,-0.294898
-9.189159,-1.000000,-0.297232
-9.187274,-1.000000,-0.299565
-9.185389,-1.000000,-0.301897
-9.183504,-1.000000,-0.304228
-9.181619,-1.000000,-0.306558
-9.179734,-1.000000,-0.308887
-9.177849,-1.000000,-0.311215
-9.175964,-1.000000,-0.313541
-9.174079,-1.000000,-0.315867
-9.172194,-1.000000,-0.318191
-9.170309,-1.000000,-0.320515
-9.168424,-1.000000,-0.322837
-9.166539,-1.000000,-0.325158
-9.164654,-1.000000,-0.327478
-9.162769,-1.000000,-0.329796
-9.160884,-1.000000,-0.332114
-9.158999,-1.000000,-0.334430
-9.157114,-1.000000,-0.336745
-9.155229,-1.000000,-0.339059
-9.153344,-1.000000,-0.341372
-9.151459,-1.000000,-0.343683
-9.149574,-1.000000,-0.345994
-9.147689,-1.000000,-0.348303
-9.145805,-1.000000,-0.350611
-9.143920,-1.000000,-0.352917
-9.142035,-1.000000,-0.355223
-9.140150,-1.000000,-0.357527
-9.138265,-1.000000,-0.359829
-9.136380,-1.000000,-0.362131
-9.134495,-1.000000,-0.364431
-9.132610,-1.000000,-0.366730
-9.130725,-1.000000,-0.369028
-9.128840,-1.000000,-0.371324
-9.126955,-1.000000,-0.373619
-9.125070,-1.000000,-0.375913
-9.123185,-1.000000,-0.378205
-9.121300,-1.000000,-0.380496
-9.119415,-1.000000,-0.382786
-9.117530,-1.000000,-0.385074
-9.115645,-1.000000,-0.387361
-9.113760,-1.000000,-0.389646
-9.111875,-1.000000,-0.391931
-9.109990,-1.000000,-0.394213
-9.108105,-1.000000,-0.396495
-9.106220,-1.000000,-0.398775
-9.104336,-1.000000,-0.401053
