-9.424778,1.000000,-0.000000
-9.422893,-1.000000,-0.012000
-9.421008,-1.000000,-0.023998
-9.419123,-1.000000,-0.035994
-9.417238,-1.000000,-0.047985
-9.415353,-1.000000,-0.059971
-9.413468,-1.000000,-0.071949
-9.411583,-1.000000,-0.083920
-9.409698,-1.000000,-0.095880
-9.407813,-1.000000,-0.107829
-9.405928,-1.000000,-0.119766
-9.404043,-1.000000,-0.131688
-9.402158,-1.000000,-0.143595
-9.400274,-1.000000,-0.155486
-9.398389,-1.000000,-0.167358
-9.396504,-1.000000,-0.179210
-9.394619,-1.000000,-0.191042
-9.392734,-1.000000,-0.202851
-9.390849,-1.000000,-0.214637
-9.388964,-1.000000,-0.226398
-9.387079,-1.000000,-0.238132
-9.385194,-1.000000,-0.249838
-9.383309,-1.000000,-0.261516
-9.381424,-1.000000,-0.273162
-9.379539,-1.000000,-0.284778
-9.377654,-1.000000,-0.296360
-9.375769,-1.000000,-0.307907
-9.373884,-1.000000,-0.319419
-9.371999,-1.000000,-0.330894
-9.370114,-1.000000,-0.342331
-9.368229,-1.000000,-0.353727
-9.366344,-1.000000,-0.365083
-9.364459,-1.000000,-0.376397
-9.362574,-1.000000,-0.387668
-9.360689,-1.000000,-0.398893
-9.358805,-1.000000,-0.410073
-9.356920,-1.000000,-0.421206
-9.355035,-1.000000,-0.432290
-9.353150,-1.000000,-0.443324
-9.351265,-1.000000,-0.454308
-9.349380,-1.000000,-0.465240
-9.347495,-1.000000,-0.476118
-9.345610,-1.000000,-0.486942
-9.343725,-1.000000,-0.497711
-9.341840,-1.000000,-0.508422
-9.339955,-1.000000,-0.519076
-9.338070,-1.000000,-0.529671
-9.336185,-1.000000,-0.540206
-9.334300,-1.000000,-0.550680
-9.332415,-1.000000,-0.561091
-9.330530,-1.000000,-0.571439
-9.328645,-1.000000,-0.581723
-9.326760,-1.000000,-0.591941
-9.324875,-1.000000,-0.602092
-9.322990,-1.000000,-0.612177
-9.321105,-1.000000,-0.622192
-9.319220,-1.000000,-0.632138
-9.317335,-1.000000,-0.642013
-9.315451,-1.000000,-0.651817
-9.313566,-1.000000,-0.661549
-9.311681,-1.000000,-0.671207
-9.309796,-1.000000,-0.680790
-9.307911,-1.000000,-0.690299
-9.306026,-1.000000,-0.699731
-9.304141,-1.000000,-0.709086
-9.302256,-1.000000,-0.718364
-9.300371,-1.000000,-0.727563
-9.298486,-1.000000,-0.736682
-9.296601,-1.000000,-0.745721
-9.294716,-1.000000,-0.754678
-9.292831,-1.000000,-0.763554
-9.290946,-1.000000,-0.772347
-9.289061,-1.000000,-0.781056
-9.287176,-1.000000,-0.789682
-9.285291,-1.000000,-0.798222
-9.283406,-1.000000,-0.806677
-9.281521,-1.000000,-0.815045
-9.279636,-1.000000,-0.823327
-9.277751,-1.000000,-0.831521
-9.275866,-1.000000,-0.839627
-9.273982,-1.000000,-0.847643
-9.272097,-1.000000,-0.855571
-9.270212,-1.000000,-0.863408
-9.268327,-1.000000,-0.871155
-9.266442,-1.000000,-0.878811
-9.264557,-1.000000,-0.886375
-9.262672,-1.000000,-0.893847
-9.260787,-1.000000,-0.901226
-9.258902,-1.000000,-0.908512
-9.257017,-1.000000,-0.915705
-9.255132,-1.000000,-0.922804
-9.253247,-1.000000,-0.929808
-9.251362,-1.000000,-0.936717
-9.249477,-1.000000,-0.943532
-9.247592,-1.000000,-0.950251
-9.245707,-1.000000,-0.956874
-9.243822,-1.000000,-0.963400
-9.241937,-1.000000,-0.969831
-9.240052,-1.000000,-0.976164
-9.238167,-1.000000,-0.982401
-9.236282,-1.000000,-0.988540
-9.234397,-1.000000,-0.994582
-9.232512,-1.000000,-1.000526
-9.230628,-1.000000,-1.006372
-9.228743,-1.000000,-1.012121
-9.226858,-1.000000,-1.017771
-9.224973,-1.000000,-1.023322
-9.223088,-1.000000,-1.028776
-9.221203,-1.000000,-1.034130
-9.219318,-1.000000,-1.039386
-9.217433,-1.000000,-1.044544
-9.215548,-1.000000,-1.049603
-9.213663,-1.000000,-1.054563
-9.211778,-1.000000,-1.059424
-9.209893,-1.000000,-1.064187
-9.208008,-1.000000,-1.068851
-9.206123,-1.000000,-1.073416
-9.204238,-1.000000,-1.077883
-9.202353,-1.000000,-1.082251
-9.200468,-1.000000,-1.086521
-9.198583,-1.000000,-1.090693
-9.196698,-1.000000,-1.094767
-9.194813,-1.000000,-1.098743
-9.192928,-1.000000,-1.102621
-9.191043,-1.000000,-1.106401
-9.189159,-1.000000,-1.110085
-9.187274,-1.000000,-1.113671
-9.185389,-1.000000,-1.117161
-9.183504,-1.000000,-1.120554
-9.181619,-1.000000,-1.123850
-9.179734,-1.000000,-1.127051
-9.177849,-1.000000,-1.130156
-9.175964,-1.000000,-1.133166
-9.174079,-1.000000,-1.136081
-9.172194,-1.000000,-1.138902
-9.170309,-1.000000,-1.141628
-9.168424,-1.000000,-1.144261
-9.166539,-1.000000,-1.146800
-9.164654,-1.000000,-1.149247
-9.162769,-1.000000,-1.151601
-9.160884,-1.000000,-1.153863
-9.158999,-1.000000,-1.156034
-9.157114,-1.000000,-1.158113
-9.155229,-1.000000,-1.160103
-9.153344,-1.000000,-1.162002
-9.151459,-1.000000,-1.163812
-9.149574,-1.000000,-1.165533
-9.147689,-1.000000,-1.167166
-9.145805,-1.000000,-1.168712
-9.143920,-1.000000,-1.170170
-9.142035,-1.000000,-1.171542
-9.140150,-1.000000,-1.172829
-9.138265,-1.000000,-1.174030
-9.136380,-1.000000,-1.175147
-9.134495,-1.000000,-1.176180
-9.132610,-1.000000,-1.177130
